instance,selection,placement,raises,buried_area,buried_pct,top_waste_pct,exact_fill_pct,mean_residual
N7A,fitness-number,TN,1,2,0.005,1.495,19.289340101522843,55.289308176100626
N7A,fitness-number,SN,1,2,0.005,1.495,19.289340101522843,55.289308176100626
N7A,fitness-number,MinD,1,2,0.005,1.495,19.289340101522843,55.289308176100626
N7A,fitness-number,MaxD,1,2,0.005,1.495,19.289340101522843,55.289308176100626
N7A,max-area,LM,50,1016,2.54,7.46,55.83756345177665,8.459770114942529
N7A,max-area,RM,45,1083,2.7075,13.2925,58.88324873096447,8.777777777777779
N7A,max-area,TN,38,411,1.0275,5.4725,59.898477157360404,8.569620253164556
N7A,max-area,SN,57,1297,3.2425,13.7575,53.2994923857868,8.282608695652174
N7A,max-area,MinD,46,699,1.7475,9.2525,55.83756345177665,9.080459770114942
N7A,max-area,MaxD,49,1015,2.5375,8.4625,56.85279187817259,8.470588235294118
N7B,widest-fit,LM,14,109,0.2725,2.2275,64.46700507614213,7.328571428571428
N7B,widest-fit,RM,15,86,0.215,2.285,70.05076142131979,7.135593220338983
N7B,widest-fit,TN,17,82,0.205,2.295,65.98984771573605,6.746268656716418
N7B,widest-fit,SN,21,133,0.3325,1.6675,68.02030456852792,6.698412698412699
N7B,widest-fit,MinD,11,45,0.1125,1.3875,71.06598984771574,8.614035087719298
N7B,widest-fit,MaxD,19,133,0.3325,1.1675,68.52791878172589,7.306451612903226
N7B,first-fit,LM,59,1345,3.3625,2.1375,54.82233502538071,6.292134831460674
N7B,first-fit,RM,63,1164,2.91,3.59,57.36040609137056,5.380952380952381
N7B,first-fit,TN,48,460,1.15,2.35,61.421319796954315,5.7631578947368425
N7B,first-fit,SN,69,1906,4.765,3.735,53.2994923857868,5.923913043478261
N7B,first-fit,MinD,64,927,2.3175,1.1825,54.31472081218274,5.2444444444444445
N7B,first-fit,MaxD,54,944,2.36,3.14,57.868020304568525,5.542168674698795
N7B,fitness-number,LM,0,0,0.0,5.0,20.304568527918782,60.910828025477706
N7B,fitness-number,RM,0,0,0.0,5.0,20.304568527918782,60.910828025477706
N7B,fitness-number,TN,0,0,0.0,5.0,20.304568527918782,60.910828025477706
N7B,fitness-number,SN,0,0,0.0,5.0,20.304568527918782,60.910828025477706
N7B,fitness-number,MinD,0,0,0.0,5.0,20.304568527918782,60.910828025477706
N7B,fitness-number,MaxD,0,0,0.0,5.0,20.304568527918782,60.910828025477706
N7B,max-area,LM,46,815,2.0375,7.4625,59.390862944162436,8.7125
N7B,max-area,RM,37,663,1.6575,5.3425,62.944162436548226,9.356164383561644
N7B,max-area,TN,37,777,1.9425,7.5575,64.46700507614213,9.4
N7B,max-area,SN,42,1445,3.6125,3.8875,64.9746192893401,9.72463768115942
N7B,max-area,MinD,34,517,1.2925,12.2075,65.48223350253807,9.764705882352942
N7B,max-area,MaxD,39,1071,2.6775,11.3225,63.45177664974619,8.833333333333334
N7C,widest-fit,LM,33,534,1.335,3.165,67.51269035532995,6.796875
N7C,widest-fit,RM,42,492,1.23,1.27,63.95939086294416,6.619718309859155
N7C,widest-fit,TN,31,336,0.84,4.66,69.03553299492386,6.819672131147541
N7C,widest-fit,SN,23,357,0.8925,2.6075,69.03553299492386,7.80327868852459
N7C,widest-fit,MinD,38,506,1.265,3.235,65.98984771573605,6.268656716417911
N7C,widest-fit,MaxD,27,426,1.065,3.935,70.05076142131979,7.796610169491525
N7C,first-fit,LM,49,779,1.9475,2.0525,57.36040609137056,6.928571428571429
N7C,first-fit,RM,47,875,2.1875,1.8125,59.390862944162436,7.925
N7C,first-fit,TN,42,623,1.5575,1.9425,59.898477157360404,7.177215189873418
N7C,first-fit,SN,46,1015,2.5375,2.9625,58.88324873096447,7.3580246913580245
N7C,first-fit,MinD,43,506,1.265,1.735,59.898477157360404,7.848101265822785
N7C,first-fit,MaxD,45,1089,2.7225,1.7775,56.34517766497462,7.348837209302325
N7C,fitness-number,LM,1,4,0.01,4.49,19.289340101522843,62.056603773584904
N7C,fitness-number,RM,1,4,0.01,4.49,19.289340101522843,62.056603773584904
N7C,fitness-number,TN,1,4,0.01,4.49,19.289340101522843,62.056603773584904
N7C,fitness-number,SN,1,4,0.01,4.49,19.289340101522843,62.056603773584904
N7C,fitness-number,MinD,1,4,0.01,4.49,19.289340101522843,62.056603773584904
N7C,fitness-number,MaxD,1,4,0.01,4.49,19.289340101522843,62.056603773584904
N7C,max-area,LM,46,918,2.295,3.705,61.421319796954315,7.855263157894737
N7C,max-area,RM,34,905,2.2625,3.2375,63.45177664974619,8.041666666666666
N7C,max-area,TN,45,560,1.4,4.1,60.40609137055838,7.628205128205129
N7C,max-area,SN,41,1356,3.39,16.61,62.944162436548226,8.876712328767123
N7C,max-area,MinD,36,778,1.945,17.555,62.944162436548226,8.904109589041095
N7C,max-area,MaxD,45,1088,2.72,4.78,60.91370558375635,8.233766233766234
N7D,widest-fit,LM,22,229,0.5725,2.4275,70.05076142131979,7.338983050847458
N7D,widest-fit,RM,26,237,0.5925,4.4075,69.54314720812182,6.683333333333334
N7D,widest-fit,TN,26,203,0.5075,2.4925,67.00507614213198,6.661538461538462
N7D,widest-fit,SN,22,268,0.67,2.83,70.55837563451777,7.5
N7D,widest-fit,MinD,23,183,0.4575,4.5425,68.02030456852792,6.7936507936507935
N7D,widest-fit,MaxD,19,174,0.435,2.565,72.08121827411168,7.363636363636363
N7D,first-fit,LM,45,759,1.8975,4.6025,62.944162436548226,5.808219178082192
N7D,first-fit,RM,53,1100,2.75,3.25,60.91370558375635,6.025974025974026
N7D,first-fit,TN,38,533,1.3325,2.1675,68.02030456852792,6.73015873015873
N7D,first-fit,SN,45,1033,2.5825,2.9175,62.944162436548226,6.287671232876712
N7D,first-fit,MinD,48,765,1.9125,3.5875,62.43654822335025,5.905405405405405
N7D,first-fit,MaxD,51,1113,2.7825,1.7175,59.898477157360404,6.025316455696203
N7D,fitness-number,LM,0,0,0.0,4.5,24.365482233502537,64.00671140939598
N7D,fitness-number,RM,0,0,0.0,4.5,24.365482233502537,64.00671140939598
N7D,fitness-number,TN,0,0,0.0,4.5,24.365482233502537,64.00671140939598
N7D,fitness-number,SN,0,0,0.0,4.5,24.365482233502537,64.00671140939598
N7D,fitness-number,MinD,0,0,0.0,4.5,24.365482233502537,64.00671140939598
N7D,fitness-number,MaxD,0,0,0.0,4.5,24.365482233502537,64.00671140939598
N7D,max-area,LM,34,610,1.525,4.475,64.46700507614213,7.585714285714285
N7D,max-area,RM,31,563,1.4075,9.5925,66.49746192893402,8.181818181818182
N7D,max-area,TN,38,397,0.9925,9.0075,64.46700507614213,7.285714285714286
N7D,max-area,SN,37,634,1.585,6.915,62.944162436548226,8.013698630136986
N7D,max-area,MinD,38,737,1.8425,8.6575,64.46700507614213,7.6571428571428575
N7D,max-area,MaxD,42,605,1.5125,6.9875,60.91370558375635,7.090909090909091
N7E,widest-fit,LM,30,325,0.8125,2.1875,68.02030456852792,8.634920634920634
N7E,widest-fit,RM,24,155,0.3875,3.1125,70.55837563451777,7.9655172413793105
N7E,widest-fit,TN,25,220,0.55,2.45,71.57360406091371,6.625
N7E,widest-fit,SN,36,388,0.97,3.53,68.52791878172589,6.370967741935484
N7E,widest-fit,MinD,24,133,0.3325,2.1675,72.58883248730965,6.666666666666667
N7E,widest-fit,MaxD,26,290,0.725,3.275,70.05076142131979,7.101694915254237
N7E,first-fit,LM,50,868,2.17,3.33,59.898477157360404,5.810126582278481
N7E,first-fit,RM,61,733,1.8325,2.1675,54.31472081218274,5.555555555555555
N7E,first-fit,TN,60,1055,2.6375,2.8625,59.898477157360404,5.784810126582278
N7E,first-fit,SN,59,1336,3.34,2.16,58.3756345177665,5.658536585365853
N7E,first-fit,MinD,59,874,2.185,2.815,55.32994923857868,5.681818181818182
N7E,first-fit,MaxD,58,1236,3.09,3.41,59.390862944162436,5.7625
N7E,fitness-number,LM,5,30,0.075,3.425,21.31979695431472,59.76129032258064
N7E,fitness-number,RM,5,30,0.075,3.425,21.31979695431472,59.76129032258064
N7E,fitness-number,TN,5,30,0.075,3.425,21.31979695431472,59.76129032258064
N7E,fitness-number,SN,5,30,0.075,3.425,21.31979695431472,59.76129032258064
N7E,fitness-number,MinD,5,30,0.075,3.425,21.31979695431472,59.76129032258064
N7E,fitness-number,MaxD,5,30,0.075,3.425,21.31979695431472,59.76129032258064
N7E,max-area,LM,33,449,1.1225,2.8775,68.02030456852792,7.031746031746032
N7E,max-area,RM,50,711,1.7775,5.2225,57.868020304568525,6.554216867469879
N7E,max-area,TN,39,511,1.2775,2.7225,63.95939086294416,6.394366197183099
N7E,max-area,SN,53,748,1.87,3.13,57.36040609137056,5.738095238095238
N7E,max-area,MinD,46,512,1.28,3.72,56.85279187817259,5.776470588235294
N7E,max-area,MaxD,47,1025,2.5625,2.9375,60.40609137055838,6.512820512820513
T1A,widest-fit,LM,8,800,2.0,19.5,17.647058823529413,15.571428571428571
T1A,widest-fit,RM,8,800,2.0,19.5,17.647058823529413,15.571428571428571
T1A,widest-fit,TN,11,1532,3.83,24.67,5.882352941176471,15.25
T1A,widest-fit,SN,10,2602,6.505,8.995,17.647058823529413,14.428571428571429
T1A,widest-fit,MinD,10,2086,5.215,13.285,17.647058823529413,16.857142857142858
T1A,widest-fit,MaxD,10,1532,3.83,24.67,17.647058823529413,15.857142857142858
T1A,first-fit,LM,8,2812,7.03,11.47,5.882352941176471,17.375
T1A,first-fit,RM,8,2812,7.03,11.47,5.882352941176471,17.4375
T1A,first-fit,TN,10,766,1.915,13.585,0.0,17.529411764705884
T1A,first-fit,SN,7,1744,4.36,8.14,11.764705882352942,16.2
T1A,first-fit,MinD,11,2570,6.425,21.075,0.0,15.588235294117647
T1A,first-fit,MaxD,9,2029,5.0725,15.9275,5.882352941176471,16.4375
T1A,fitness-number,LM,7,431,1.0775,9.4225,5.882352941176471,27.5625
T1A,fitness-number,RM,7,431,1.0775,9.4225,5.882352941176471,27.5625
T1A,fitness-number,TN,7,431,1.0775,9.4225,5.882352941176471,27.5625
T1A,fitness-number,SN,7,431,1.0775,9.4225,5.882352941176471,27.5625
T1A,fitness-number,MinD,7,431,1.0775,9.4225,5.882352941176471,27.5625
T1A,fitness-number,MaxD,7,431,1.0775,9.4225,5.882352941176471,27.5625
T1A,max-area,LM,6,813,2.0325,34.9675,17.647058823529413,28.428571428571427
T1A,max-area,RM,6,813,2.0325,34.9675,17.647058823529413,28.428571428571427
T1A,max-area,TN,8,406,1.015,35.985,5.882352941176471,26.875
T1A,max-area,SN,7,943,2.3575,29.6425,11.764705882352942,25.2
T1A,max-area,MinD,7,921,2.3025,29.6975,11.764705882352942,27.8
T1A,max-area,MaxD,7,748,1.87,30.13,11.764705882352942,27
T1B,widest-fit,LM,9,1384,3.46,17.04,23.529411764705884,14
T1B,widest-fit,RM,9,1384,3.46,17.04,23.529411764705884,14
T1B,widest-fit,TN,8,1014,2.535,17.965,29.41176470588235,13.333333333333334
T1B,widest-fit,SN,10,2709,6.7725,12.2275,17.647058823529413,13.785714285714286
T1B,widest-fit,MinD,8,2328,5.82,9.68,23.529411764705884,14.461538461538462
T1B,widest-fit,MaxD,8,1006,2.515,17.985,29.41176470588235,13.333333333333334
T1B,first-fit,LM,11,3167,7.9175,3.0825,17.647058823529413,16.071428571428573
T1B,first-fit,RM,11,3167,7.9175,3.0825,17.647058823529413,16.071428571428573
T1B,first-fit,TN,7,1236,3.09,5.91,23.529411764705884,16.692307692307693
T1B,first-fit,SN,11,2578,6.445,4.555,11.764705882352942,17.733333333333334
T1B,first-fit,MinD,12,3503,8.7575,7.2425,11.764705882352942,16.333333333333332
T1B,first-fit,MaxD,9,2822,7.055,3.945,11.764705882352942,15.733333333333333
T1B,fitness-number,LM,9,736,1.84,7.66,23.529411764705884,17
T1B,fitness-number,RM,9,736,1.84,7.66,23.529411764705884,17
T1B,fitness-number,TN,9,736,1.84,7.66,23.529411764705884,17
T1B,fitness-number,SN,9,736,1.84,7.66,23.529411764705884,17
T1B,fitness-number,MinD,9,736,1.84,7.66,23.529411764705884,17
T1B,fitness-number,MaxD,9,736,1.84,7.66,23.529411764705884,17
T1B,max-area,LM,7,742,1.855,30.645,11.764705882352942,23.466666666666665
T1B,max-area,RM,7,742,1.855,30.645,11.764705882352942,23.266666666666666
T1B,max-area,TN,6,702,1.755,30.745,17.647058823529413,25.285714285714285
T1B,max-area,SN,5,1220,3.05,29.45,23.529411764705884,26.53846153846154
T1B,max-area,MinD,5,674,1.685,30.815,23.529411764705884,26.53846153846154
T1B,max-area,MaxD,5,1436,3.59,28.91,23.529411764705884,26.692307692307693
T1C,widest-fit,LM,11,3189,7.9725,21.5275,11.764705882352942,11.2
T1C,widest-fit,RM,11,3189,7.9725,21.5275,11.764705882352942,11.2
T1C,widest-fit,TN,11,1991,4.9775,15.5225,17.647058823529413,11.571428571428571
T1C,widest-fit,SN,9,2317,5.7925,16.7075,23.529411764705884,11.76923076923077
T1C,widest-fit,MinD,13,3957,9.8925,15.6075,11.764705882352942,18.133333333333333
T1C,widest-fit,MaxD,12,2854,7.135,22.365,11.764705882352942,11.4
T1C,first-fit,LM,13,2552,6.38,15.12,5.882352941176471,14
T1C,first-fit,RM,13,2552,6.38,15.12,5.882352941176471,14
T1C,first-fit,TN,11,1668,4.17,10.83,17.647058823529413,13.071428571428571
T1C,first-fit,SN,13,1824,4.56,16.94,5.882352941176471,11.4375
T1C,first-fit,MinD,15,3264,8.16,17.34,5.882352941176471,20.75
T1C,first-fit,MaxD,12,1668,4.17,10.83,5.882352941176471,12.6875
T1C,fitness-number,LM,11,1523,3.8075,10.1925,17.647058823529413,13.571428571428571
T1C,fitness-number,RM,11,1523,3.8075,10.1925,17.647058823529413,13.571428571428571
T1C,fitness-number,TN,11,1523,3.8075,10.1925,17.647058823529413,13.571428571428571
T1C,fitness-number,SN,11,1523,3.8075,10.1925,17.647058823529413,13.571428571428571
T1C,fitness-number,MinD,11,1523,3.8075,10.1925,17.647058823529413,13.571428571428571
T1C,fitness-number,MaxD,11,1523,3.8075,10.1925,17.647058823529413,13.571428571428571
T1C,max-area,LM,1,82,0.205,28.295,29.41176470588235,31
T1C,max-area,RM,1,82,0.205,28.295,29.41176470588235,31
T1C,max-area,TN,1,82,0.205,28.295,29.41176470588235,31
T1C,max-area,SN,3,172,0.43,28.07,17.647058823529413,30.071428571428573
T1C,max-area,MinD,1,82,0.205,28.295,29.41176470588235,31
T1C,max-area,MaxD,3,172,0.43,28.07,17.647058823529413,30.071428571428573
T1D,widest-fit,LM,10,615,1.5375,7.4625,5.882352941176471,11.375
T1D,widest-fit,RM,10,615,1.5375,7.4625,5.882352941176471,11.375
T1D,widest-fit,TN,9,379,0.9475,10.0525,11.764705882352942,11.6
T1D,widest-fit,SN,10,885,2.2125,7.7875,5.882352941176471,10.625
T1D,widest-fit,MinD,11,912,2.28,10.72,5.882352941176471,11.125
T1D,widest-fit,MaxD,9,497,1.2425,8.7575,11.764705882352942,11
T1D,first-fit,LM,9,1375,3.4375,3.0625,17.647058823529413,17.642857142857142
T1D,first-fit,RM,9,1375,3.4375,3.0625,17.647058823529413,17.642857142857142
T1D,first-fit,TN,8,453,1.1325,6.8675,17.647058823529413,16.642857142857142
T1D,first-fit,SN,9,1526,3.815,5.185,17.647058823529413,17.571428571428573
T1D,first-fit,MinD,9,1592,3.98,5.02,17.647058823529413,18
T1D,first-fit,MaxD,9,1431,3.5775,5.4225,17.647058823529413,18.357142857142858
T1D,fitness-number,LM,7,427,1.0675,6.9325,23.529411764705884,20.076923076923077
T1D,fitness-number,RM,7,427,1.0675,6.9325,23.529411764705884,20.076923076923077
T1D,fitness-number,TN,7,427,1.0675,6.9325,23.529411764705884,20.076923076923077
T1D,fitness-number,SN,7,427,1.0675,6.9325,23.529411764705884,20.076923076923077
T1D,fitness-number,MinD,7,427,1.0675,6.9325,23.529411764705884,20.076923076923077
T1D,fitness-number,MaxD,7,427,1.0675,6.9325,23.529411764705884,20.076923076923077
T1D,max-area,LM,10,811,2.0275,5.9725,17.647058823529413,12.857142857142858
T1D,max-area,RM,10,811,2.0275,5.9725,17.647058823529413,12.857142857142858
T1D,max-area,TN,8,302,0.755,7.245,17.647058823529413,13.428571428571429
T1D,max-area,SN,9,810,2.025,7.975,11.764705882352942,12.666666666666666
T1D,max-area,MinD,8,729,1.8225,8.1775,17.647058823529413,13.785714285714286
T1D,max-area,MaxD,10,547,1.3675,8.6325,5.882352941176471,12.1875
T1E,widest-fit,LM,12,5751,14.3775,11.6225,11.764705882352942,13.066666666666666
T1E,widest-fit,RM,12,5751,14.3775,11.6225,11.764705882352942,13.066666666666666
T1E,widest-fit,TN,12,3426,8.565,17.935,11.764705882352942,14.266666666666667
T1E,widest-fit,SN,13,4177,10.4425,10.5575,11.764705882352942,13.866666666666667
T1E,widest-fit,MinD,11,4059,10.1475,10.8525,11.764705882352942,12.333333333333334
T1E,widest-fit,MaxD,10,1586,3.965,16.535,17.647058823529413,13.357142857142858
T1E,first-fit,LM,13,3900,9.75,11.75,5.882352941176471,17.8125
T1E,first-fit,RM,13,3900,9.75,11.75,5.882352941176471,17.8125
T1E,first-fit,TN,10,1824,4.56,6.44,17.647058823529413,16.071428571428573
T1E,first-fit,SN,12,5984,14.96,14.04,17.647058823529413,17.785714285714285
T1E,first-fit,MinD,12,5288,13.22,7.78,11.764705882352942,17.466666666666665
T1E,first-fit,MaxD,13,4434,11.085,10.415,5.882352941176471,14.75
T1E,fitness-number,LM,8,1813,4.5325,8.9675,23.529411764705884,21.076923076923077
T1E,fitness-number,RM,8,1813,4.5325,8.9675,23.529411764705884,21.076923076923077
T1E,fitness-number,TN,8,1813,4.5325,8.9675,23.529411764705884,21.076923076923077
T1E,fitness-number,SN,8,1813,4.5325,8.9675,23.529411764705884,21.076923076923077
T1E,fitness-number,MinD,8,1813,4.5325,8.9675,23.529411764705884,21.076923076923077
T1E,fitness-number,MaxD,8,1813,4.5325,8.9675,23.529411764705884,21.076923076923077
T1E,max-area,LM,7,724,1.81,26.69,5.882352941176471,24.875
T1E,max-area,RM,7,724,1.81,26.69,5.882352941176471,24.875
T1E,max-area,TN,4,134,0.335,28.165,23.529411764705884,27.692307692307693
T1E,max-area,SN,8,1404,3.51,24.99,5.882352941176471,24
T1E,max-area,MinD,6,400,1.0,27.5,5.882352941176471,25.25
T1E,max-area,MaxD,8,1400,3.5,25.0,5.882352941176471,24.125
T2A,widest-fit,LM,12,606,1.515,13.485,32.0,10.941176470588236
T2A,widest-fit,RM,12,606,1.515,13.485,32.0,10.941176470588236
T2A,widest-fit,TN,10,770,1.925,12.575,40.0,12.866666666666667
T2A,widest-fit,SN,13,1785,4.4625,12.0375,24.0,9.68421052631579
T2A,widest-fit,MinD,14,2449,6.1225,9.3775,24.0,11.842105263157896
T2A,widest-fit,MaxD,12,1212,3.03,12.47,32.0,9.941176470588236
T2A,first-fit,LM,15,2011,5.0275,9.9725,24.0,13.263157894736842
T2A,first-fit,RM,15,2011,5.0275,9.9725,24.0,13.263157894736842
T2A,first-fit,TN,17,2445,6.1125,6.8875,16.0,12.857142857142858
T2A,first-fit,SN,15,2380,5.95,9.05,20.0,16.7
T2A,first-fit,MinD,15,1743,4.3575,5.6425,24.0,13.894736842105264
T2A,first-fit,MaxD,15,1543,3.8575,6.6425,24.0,14.578947368421053
T2A,fitness-number,LM,5,211,0.5275,11.9725,28.0,27.166666666666668
T2A,fitness-number,RM,5,211,0.5275,11.9725,28.0,27.166666666666668
T2A,fitness-number,TN,5,211,0.5275,11.9725,28.0,27.166666666666668
T2A,fitness-number,SN,5,211,0.5275,11.9725,28.0,27.166666666666668
T2A,fitness-number,MinD,5,211,0.5275,11.9725,28.0,27.166666666666668
T2A,fitness-number,MaxD,5,211,0.5275,11.9725,28.0,27.166666666666668
T2A,max-area,LM,10,1231,3.0775,25.4225,28.0,19
T2A,max-area,RM,10,1231,3.0775,25.4225,28.0,19
T2A,max-area,TN,8,458,1.145,32.855,36.0,20.8125
T2A,max-area,SN,11,1887,4.7175,19.2825,28.0,18.666666666666668
T2A,max-area,MinD,11,1155,2.8875,26.1125,28.0,17.61111111111111
T2A,max-area,MaxD,10,1990,4.975,24.025,28.0,18.88888888888889
T2B,widest-fit,LM,12,1110,2.775,10.225,28.0,9.555555555555555
T2B,widest-fit,RM,12,1110,2.775,10.225,28.0,9.555555555555555
T2B,widest-fit,TN,13,916,2.29,23.71,32.0,10
T2B,widest-fit,SN,10,1508,3.77,22.73,40.0,12.2
T2B,widest-fit,MinD,13,1593,3.9825,7.0175,36.0,18.5
T2B,widest-fit,MaxD,12,1996,4.99,3.51,36.0,16
T2B,first-fit,LM,16,1915,4.7875,11.7125,12.0,11.727272727272727
T2B,first-fit,RM,16,1915,4.7875,11.7125,12.0,11.727272727272727
T2B,first-fit,TN,14,865,2.1625,11.3375,20.0,12.9
T2B,first-fit,SN,15,1910,4.775,11.225,12.0,12.318181818181818
T2B,first-fit,MinD,15,1619,4.0475,3.9525,12.0,11.954545454545455
T2B,first-fit,MaxD,15,1858,4.645,11.355,8.0,12.826086956521738
T2B,fitness-number,LM,9,973,2.4325,17.0675,24.0,26.57894736842105
T2B,fitness-number,RM,9,973,2.4325,17.0675,24.0,26.57894736842105
T2B,fitness-number,TN,9,973,2.4325,17.0675,24.0,26.57894736842105
T2B,fitness-number,SN,9,973,2.4325,17.0675,24.0,26.57894736842105
T2B,fitness-number,MinD,9,973,2.4325,17.0675,24.0,26.57894736842105
T2B,fitness-number,MaxD,9,973,2.4325,17.0675,24.0,26.57894736842105
T2B,max-area,LM,11,893,2.2325,23.2675,20.0,16.1
T2B,max-area,RM,11,893,2.2325,23.2675,20.0,16.1
T2B,max-area,TN,11,703,1.7575,23.7425,20.0,16.75
T2B,max-area,SN,8,801,2.0025,26.4975,28.0,16.5
T2B,max-area,MinD,10,1170,2.925,22.575,24.0,16.526315789473685
T2B,max-area,MaxD,10,734,1.835,23.165,20.0,15.3
T2C,widest-fit,LM,17,1072,2.68,7.32,16.0,12.428571428571429
T2C,widest-fit,RM,17,1072,2.68,7.32,16.0,12.428571428571429
T2C,widest-fit,TN,18,2365,5.9125,15.5875,12.0,16.318181818181817
T2C,widest-fit,SN,13,1501,3.7525,7.7475,28.0,12.38888888888889
T2C,widest-fit,MinD,13,1269,3.1725,6.8275,24.0,12.31578947368421
T2C,widest-fit,MaxD,17,2365,5.9125,15.5875,16.0,17.095238095238095
T2C,first-fit,LM,19,3376,8.44,4.06,8.0,14.043478260869565
T2C,first-fit,RM,19,3376,8.44,4.06,8.0,14.043478260869565
T2C,first-fit,TN,18,3591,8.9775,5.0225,8.0,17.304347826086957
T2C,first-fit,SN,18,4533,11.3325,6.6675,16.0,15.380952380952381
