instance,n_items,ordering,selection,placement,tower,height,lower_bound,gap_pct
ZDF2,660,width,tre,TN,True,360,357,0.8403
ZDF2,660,width,tre,SN,False,361,357,1.1204
ZDF2,660,width,tre,SN,True,361,357,1.1204
ZDF2,660,width,tre,MinD,False,360,357,0.8403
ZDF2,660,width,tre,MinD,True,360,357,0.8403
ZDF2,660,width,tre,MaxD,False,362,357,1.4006
ZDF2,660,width,tre,MaxD,True,362,357,1.4006
ZDF2,660,width,nre,LM,False,359,357,0.5602
ZDF2,660,width,nre,LM,True,359,357,0.5602
ZDF2,660,width,nre,RM,False,360,357,0.8403
ZDF2,660,width,nre,RM,True,360,357,0.8403
ZDF2,660,width,nre,TN,False,359,357,0.5602
ZDF2,660,width,nre,TN,True,359,357,0.5602
ZDF2,660,width,nre,SN,False,358,357,0.2801
ZDF2,660,width,nre,SN,True,358,357,0.2801
ZDF2,660,width,nre,MinD,False,358,357,0.2801
ZDF2,660,width,nre,MinD,True,358,357,0.2801
ZDF2,660,width,nre,MaxD,False,359,357,0.5602
ZDF2,660,width,nre,MaxD,True,359,357,0.5602
ZDF2,660,width,fitness-number,LM,False,359,357,0.5602
ZDF2,660,width,fitness-number,LM,True,359,357,0.5602
ZDF2,660,width,fitness-number,RM,False,359,357,0.5602
ZDF2,660,width,fitness-number,RM,True,359,357,0.5602
ZDF2,660,width,fitness-number,TN,False,359,357,0.5602
ZDF2,660,width,fitness-number,TN,True,359,357,0.5602
ZDF2,660,width,fitness-number,SN,False,359,357,0.5602
ZDF2,660,width,fitness-number,SN,True,359,357,0.5602
ZDF2,660,width,fitness-number,MinD,False,359,357,0.5602
ZDF2,660,width,fitness-number,MinD,True,359,357,0.5602
ZDF2,660,width,fitness-number,MaxD,False,359,357,0.5602
ZDF2,660,width,fitness-number,MaxD,True,359,357,0.5602
ZDF2,660,width,max-area,LM,False,368,357,3.0812
ZDF2,660,width,max-area,LM,True,368,357,3.0812
ZDF2,660,width,max-area,RM,False,365,357,2.2409
ZDF2,660,width,max-area,RM,True,365,357,2.2409
ZDF2,660,width,max-area,TN,False,366,357,2.5210
ZDF2,660,width,max-area,TN,True,366,357,2.5210
ZDF2,660,width,max-area,SN,False,367,357,2.8011
ZDF2,660,width,max-area,SN,True,367,357,2.8011
ZDF2,660,width,max-area,MinD,False,369,357,3.3613
ZDF2,660,width,max-area,MinD,True,369,357,3.3613
ZDF2,660,width,max-area,MaxD,False,368,357,3.0812
ZDF2,660,width,max-area,MaxD,True,368,357,3.0812
ZDF2,660,height,widest-fit,LM,False,388,357,8.6835
ZDF2,660,height,widest-fit,LM,True,388,357,8.6835
ZDF2,660,height,widest-fit,RM,False,384,357,7.5630
ZDF2,660,height,widest-fit,RM,True,384,357,7.5630
ZDF2,660,height,widest-fit,TN,False,363,357,1.6807
ZDF2,660,height,widest-fit,TN,True,363,357,1.6807
ZDF2,660,height,widest-fit,SN,False,366,357,2.5210
ZDF2,660,height,widest-fit,SN,True,366,357,2.5210
ZDF2,660,height,widest-fit,MinD,False,393,357,10.0840
ZDF2,660,height,widest-fit,MinD,True,393,357,10.0840
ZDF2,660,height,widest-fit,MaxD,False,364,357,1.9608
ZDF2,660,height,widest-fit,MaxD,True,364,357,1.9608
ZDF2,660,height,first-fit,LM,False,366,357,2.5210
ZDF2,660,height,first-fit,LM,True,366,357,2.5210
ZDF2,660,height,first-fit,RM,False,367,357,2.8011
ZDF2,660,height,first-fit,RM,True,367,357,2.8011
ZDF2,660,height,first-fit,TN,False,366,357,2.5210
ZDF2,660,height,first-fit,TN,True,366,357,2.5210
ZDF2,660,height,first-fit,SN,False,371,357,3.9216
ZDF2,660,height,first-fit,SN,True,371,357,3.9216
ZDF2,660,height,first-fit,MinD,False,366,357,2.5210
ZDF2,660,height,first-fit,MinD,True,366,357,2.5210
ZDF2,660,height,first-fit,MaxD,False,369,357,3.3613
ZDF2,660,height,first-fit,MaxD,True,369,357,3.3613
ZDF2,660,height,tre,LM,False,360,357,0.8403
ZDF2,660,height,tre,LM,True,360,357,0.8403
ZDF2,660,height,tre,RM,False,359,357,0.5602
ZDF2,660,height,tre,RM,True,359,357,0.5602
ZDF2,660,height,tre,TN,False,359,357,0.5602
ZDF2,660,height,tre,TN,True,359,357,0.5602
ZDF2,660,height,tre,SN,False,363,357,1.6807
ZDF2,660,height,tre,SN,True,363,357,1.6807
ZDF2,660,height,tre,MinD,False,360,357,0.8403
ZDF2,660,height,tre,MinD,True,360,357,0.8403
ZDF2,660,height,tre,MaxD,False,361,357,1.1204
ZDF2,660,height,tre,MaxD,True,361,357,1.1204
ZDF2,660,height,nre,LM,False,359,357,0.5602
ZDF2,660,height,nre,LM,True,359,357,0.5602
ZDF2,660,height,nre,RM,False,360,357,0.8403
ZDF2,660,height,nre,RM,True,360,357,0.8403
ZDF2,660,height,nre,TN,False,359,357,0.5602
ZDF2,660,height,nre,TN,True,359,357,0.5602
ZDF2,660,height,nre,SN,False,360,357,0.8403
ZDF2,660,height,nre,SN,True,360,357,0.8403
ZDF2,660,height,nre,MinD,False,358,357,0.2801
ZDF2,660,height,nre,MinD,True,358,357,0.2801
ZDF2,660,height,nre,MaxD,False,360,357,0.8403
ZDF2,660,height,nre,MaxD,True,360,357,0.8403
ZDF2,660,height,fitness-number,LM,False,361,357,1.1204
ZDF2,660,height,fitness-number,LM,True,361,357,1.1204
ZDF2,660,height,fitness-number,RM,False,361,357,1.1204
ZDF2,660,height,fitness-number,RM,True,361,357,1.1204
ZDF2,660,height,fitness-number,TN,False,361,357,1.1204
ZDF2,660,height,fitness-number,TN,True,361,357,1.1204
ZDF2,660,height,fitness-number,SN,False,361,357,1.1204
ZDF2,660,height,fitness-number,SN,True,361,357,1.1204
ZDF2,660,height,fitness-number,MinD,False,361,357,1.1204
ZDF2,660,height,fitness-number,MinD,True,361,357,1.1204
ZDF2,660,height,fitness-number,MaxD,False,361,357,1.1204
ZDF2,660,height,fitness-number,MaxD,True,361,357,1.1204
ZDF2,660,height,max-area,LM,False,366,357,2.5210
ZDF2,660,height,max-area,LM,True,366,357,2.5210
ZDF2,660,height,max-area,RM,False,367,357,2.8011
ZDF2,660,height,max-area,RM,True,367,357,2.8011
ZDF2,660,height,max-area,TN,False,366,357,2.5210
ZDF2,660,height,max-area,TN,True,366,357,2.5210
ZDF2,660,height,max-area,SN,False,371,357,3.9216
ZDF2,660,height,max-area,SN,True,371,357,3.9216
ZDF2,660,height,max-area,MinD,False,366,357,2.5210
ZDF2,660,height,max-area,MinD,True,366,357,2.5210
ZDF2,660,height,max-area,MaxD,False,369,357,3.3613
ZDF2,660,height,max-area,MaxD,True,369,357,3.3613
ZDF2,660,area,widest-fit,LM,False,388,357,8.6835
ZDF2,660,area,widest-fit,LM,True,388,357,8.6835
ZDF2,660,area,widest-fit,RM,False,384,357,7.5630
ZDF2,660,area,widest-fit,RM,True,384,357,7.5630
ZDF2,660,area,widest-fit,TN,False,363,357,1.6807
ZDF2,660,area,widest-fit,TN,True,363,357,1.6807
ZDF2,660,area,widest-fit,SN,False,366,357,2.5210
ZDF2,660,area,widest-fit,SN,True,366,357,2.5210
ZDF2,660,area,widest-fit,MinD,False,393,357,10.0840
ZDF2,660,area,widest-fit,MinD,True,393,357,10.0840
ZDF2,660,area,widest-fit,MaxD,False,364,357,1.9608
ZDF2,660,area,widest-fit,MaxD,True,364,357,1.9608
ZDF2,660,area,first-fit,LM,False,369,357,3.3613
ZDF2,660,area,first-fit,LM,True,369,357,3.3613
ZDF2,660,area,first-fit,RM,False,369,357,3.3613
ZDF2,660,area,first-fit,RM,True,369,357,3.3613
ZDF2,660,area,first-fit,TN,False,366,357,2.5210
ZDF2,660,area,first-fit,TN,True,366,357,2.5210
ZDF2,660,area,first-fit,SN,False,375,357,5.0420
ZDF2,660,area,first-fit,SN,True,375,357,5.0420
ZDF2,660,area,first-fit,MinD,False,370,357,3.6415
ZDF2,660,area,first-fit,MinD,True,370,357,3.6415
ZDF2,660,area,first-fit,MaxD,False,371,357,3.9216
ZDF2,660,area,first-fit,MaxD,True,371,357,3.9216
ZDF2,660,area,tre,LM,False,360,357,0.8403
ZDF2,660,area,tre,LM,True,360,357,0.8403
ZDF2,660,area,tre,RM,False,360,357,0.8403
ZDF2,660,area,tre,RM,True,360,357,0.8403
ZDF2,660,area,tre,TN,False,359,357,0.5602
ZDF2,660,area,tre,TN,True,359,357,0.5602
ZDF2,660,area,tre,SN,False,360,357,0.8403
ZDF2,660,area,tre,SN,True,360,357,0.8403
ZDF2,660,area,tre,MinD,False,360,357,0.8403
ZDF2,660,area,tre,MinD,True,360,357,0.8403
ZDF2,660,area,tre,MaxD,False,361,357,1.1204
ZDF2,660,area,tre,MaxD,True,361,357,1.1204
ZDF2,660,area,nre,LM,False,360,357,0.8403
ZDF2,660,area,nre,LM,True,360,357,0.8403
ZDF2,660,area,nre,RM,False,360,357,0.8403
ZDF2,660,area,nre,RM,True,360,357,0.8403
ZDF2,660,area,nre,TN,False,359,357,0.5602
ZDF2,660,area,nre,TN,True,359,357,0.5602
ZDF2,660,area,nre,SN,False,359,357,0.5602
ZDF2,660,area,nre,SN,True,359,357,0.5602
ZDF2,660,area,nre,MinD,False,360,357,0.8403
ZDF2,660,area,nre,MinD,True,360,357,0.8403
ZDF2,660,area,nre,MaxD,False,358,357,0.2801
ZDF2,660,area,nre,MaxD,True,358,357,0.2801
ZDF2,660,area,fitness-number,LM,False,359,357,0.5602
ZDF2,660,area,fitness-number,LM,True,359,357,0.5602
ZDF2,660,area,fitness-number,RM,False,359,357,0.5602
ZDF2,660,area,fitness-number,RM,True,359,357,0.5602
ZDF2,660,area,fitness-number,TN,False,359,357,0.5602
ZDF2,660,area,fitness-number,TN,True,359,357,0.5602
ZDF2,660,area,fitness-number,SN,False,359,357,0.5602
ZDF2,660,area,fitness-number,SN,True,359,357,0.5602
ZDF2,660,area,fitness-number,MinD,False,359,357,0.5602
ZDF2,660,area,fitness-number,MinD,True,359,357,0.5602
ZDF2,660,area,fitness-number,MaxD,False,359,357,0.5602
ZDF2,660,area,fitness-number,MaxD,True,359,357,0.5602
ZDF2,660,area,max-area,LM,False,364,357,1.9608
ZDF2,660,area,max-area,LM,True,364,357,1.9608
ZDF2,660,area,max-area,RM,False,365,357,2.2409
ZDF2,660,area,max-area,RM,True,365,357,2.2409
ZDF2,660,area,max-area,TN,False,362,357,1.4006
ZDF2,660,area,max-area,TN,True,362,357,1.4006
ZDF2,660,area,max-area,SN,False,370,357,3.6415
ZDF2,660,area,max-area,SN,True,370,357,3.6415
ZDF2,660,area,max-area,MinD,False,364,357,1.9608
ZDF2,660,area,max-area,MinD,True,364,357,1.9608
ZDF2,660,area,max-area,MaxD,False,365,357,2.2409
ZDF2,660,area,max-area,MaxD,True,365,357,2.2409
ZDF2,660,perimeter,widest-fit,LM,False,388,357,8.6835
ZDF2,660,perimeter,widest-fit,LM,True,388,357,8.6835
ZDF2,660,perimeter,widest-fit,RM,False,384,357,7.5630
ZDF2,660,perimeter,widest-fit,RM,True,384,357,7.5630
ZDF2,660,perimeter,widest-fit,TN,False,363,357,1.6807
ZDF2,660,perimeter,widest-fit,TN,True,363,357,1.6807
ZDF2,660,perimeter,widest-fit,SN,False,366,357,2.5210
ZDF2,660,perimeter,widest-fit,SN,True,366,357,2.5210
ZDF2,660,perimeter,widest-fit,MinD,False,393,357,10.0840
ZDF2,660,perimeter,widest-fit,MinD,True,393,357,10.0840
ZDF2,660,perimeter,widest-fit,MaxD,False,364,357,1.9608
ZDF2,660,perimeter,widest-fit,MaxD,True,364,357,1.9608
ZDF2,660,perimeter,first-fit,LM,False,368,357,3.0812
ZDF2,660,perimeter,first-fit,LM,True,368,357,3.0812
ZDF2,660,perimeter,first-fit,RM,False,369,357,3.3613
ZDF2,660,perimeter,first-fit,RM,True,369,357,3.3613
ZDF2,660,perimeter,first-fit,TN,False,365,357,2.2409
ZDF2,660,perimeter,first-fit,TN,True,365,357,2.2409
ZDF2,660,perimeter,first-fit,SN,False,372,357,4.2017
ZDF2,660,perimeter,first-fit,SN,True,372,357,4.2017
ZDF2,660,perimeter,first-fit,MinD,False,367,357,2.8011
ZDF2,660,perimeter,first-fit,MinD,True,367,357,2.8011
ZDF2,660,perimeter,first-fit,MaxD,False,364,357,1.9608
ZDF2,660,perimeter,first-fit,MaxD,True,364,357,1.9608
ZDF2,660,perimeter,tre,LM,False,359,357,0.5602
ZDF2,660,perimeter,tre,LM,True,359,357,0.5602
ZDF2,660,perimeter,tre,RM,False,360,357,0.8403
ZDF2,660,perimeter,tre,RM,True,360,357,0.8403
ZDF2,660,perimeter,tre,TN,False,360,357,0.8403
ZDF2,660,perimeter,tre,TN,True,360,357,0.8403
ZDF2,660,perimeter,tre,SN,False,361,357,1.1204
ZDF2,660,perimeter,tre,SN,True,361,357,1.1204
ZDF2,660,perimeter,tre,MinD,False,359,357,0.5602
ZDF2,660,perimeter,tre,MinD,True,359,357,0.5602
ZDF2,660,perimeter,tre,MaxD,False,361,357,1.1204
ZDF2,660,perimeter,tre,MaxD,True,361,357,1.1204
ZDF2,660,perimeter,nre,LM,False,359,357,0.5602
ZDF2,660,perimeter,nre,LM,True,359,357,0.5602
ZDF2,660,perimeter,nre,RM,False,359,357,0.5602
ZDF2,660,perimeter,nre,RM,True,359,357,0.5602
ZDF2,660,perimeter,nre,TN,False,360,357,0.8403
ZDF2,660,perimeter,nre,TN,True,360,357,0.8403
ZDF2,660,perimeter,nre,SN,False,360,357,0.8403
ZDF2,660,perimeter,nre,SN,True,360,357,0.8403
ZDF2,660,perimeter,nre,MinD,False,360,357,0.8403
ZDF2,660,perimeter,nre,MinD,True,360,357,0.8403
ZDF2,660,perimeter,nre,MaxD,False,360,357,0.8403
ZDF2,660,perimeter,nre,MaxD,True,360,357,0.8403
ZDF2,660,perimeter,fitness-number,LM,False,358,357,0.2801
ZDF2,660,perimeter,fitness-number,LM,True,358,357,0.2801
ZDF2,660,perimeter,fitness-number,RM,False,358,357,0.2801
ZDF2,660,perimeter,fitness-number,RM,True,358,357,0.2801
ZDF2,660,perimeter,fitness-number,TN,False,358,357,0.2801
ZDF2,660,perimeter,fitness-number,TN,True,358,357,0.2801
ZDF2,660,perimeter,fitness-number,SN,False,358,357,0.2801
ZDF2,660,perimeter,fitness-number,SN,True,358,357,0.2801
ZDF2,660,perimeter,fitness-number,MinD,False,358,357,0.2801
ZDF2,660,perimeter,fitness-number,MinD,True,358,357,0.2801
ZDF2,660,perimeter,fitness-number,MaxD,False,358,357,0.2801
ZDF2,660,perimeter,fitness-number,MaxD,True,358,357,0.2801
ZDF2,660,perimeter,max-area,LM,False,366,357,2.5210
ZDF2,660,perimeter,max-area,LM,True,366,357,2.5210
ZDF2,660,perimeter,max-area,RM,False,365,357,2.2409
ZDF2,660,perimeter,max-area,RM,True,365,357,2.2409
ZDF2,660,perimeter,max-area,TN,False,364,357,1.9608
ZDF2,660,perimeter,max-area,TN,True,364,357,1.9608
ZDF2,660,perimeter,max-area,SN,False,369,357,3.3613
ZDF2,660,perimeter,max-area,SN,True,369,357,3.3613
ZDF2,660,perimeter,max-area,MinD,False,366,357,2.5210
ZDF2,660,perimeter,max-area,MinD,True,366,357,2.5210
ZDF2,660,perimeter,max-area,MaxD,False,367,357,2.8011
ZDF2,660,perimeter,max-area,MaxD,True,367,357,2.8011
ZDF2,660,maxside,widest-fit,LM,False,388,357,8.6835
ZDF2,660,maxside,widest-fit,LM,True,388,357,8.6835
ZDF2,660,maxside,widest-fit,RM,False,384,357,7.5630
ZDF2,660,maxside,widest-fit,RM,True,384,357,7.5630
ZDF2,660,maxside,widest-fit,TN,False,363,357,1.6807
ZDF2,660,maxside,widest-fit,TN,True,363,357,1.6807
ZDF2,660,maxside,widest-fit,SN,False,366,357,2.5210
ZDF2,660,maxside,widest-fit,SN,True,366,357,2.5210
ZDF2,660,maxside,widest-fit,MinD,False,393,357,10.0840
ZDF2,660,maxside,widest-fit,MinD,True,393,357,10.0840
ZDF2,660,maxside,widest-fit,MaxD,False,364,357,1.9608
ZDF2,660,maxside,widest-fit,MaxD,True,364,357,1.9608
ZDF2,660,maxside,first-fit,LM,False,363,357,1.6807
ZDF2,660,maxside,first-fit,LM,True,363,357,1.6807
ZDF2,660,maxside,first-fit,RM,False,363,357,1.6807
ZDF2,660,maxside,first-fit,RM,True,363,357,1.6807
ZDF2,660,maxside,first-fit,TN,False,361,357,1.1204
ZDF2,660,maxside,first-fit,TN,True,361,357,1.1204
ZDF2,660,maxside,first-fit,SN,False,367,357,2.8011
ZDF2,660,maxside,first-fit,SN,True,367,357,2.8011
ZDF2,660,maxside,first-fit,MinD,False,364,357,1.9608
ZDF2,660,maxside,first-fit,MinD,True,364,357,1.9608
ZDF2,660,maxside,first-fit,MaxD,False,365,357,2.2409
ZDF2,660,maxside,first-fit,MaxD,True,365,357,2.2409
ZDF2,660,maxside,tre,LM,False,360,357,0.8403
ZDF2,660,maxside,tre,LM,True,360,357,0.8403
ZDF2,660,maxside,tre,RM,False,360,357,0.8403
ZDF2,660,maxside,tre,RM,True,360,357,0.8403
ZDF2,660,maxside,tre,TN,False,360,357,0.8403
ZDF2,660,maxside,tre,TN,True,360,357,0.8403
ZDF2,660,maxside,tre,SN,False,361,357,1.1204
ZDF2,660,maxside,tre,SN,True,361,357,1.1204
ZDF2,660,maxside,tre,MinD,False,360,357,0.8403
ZDF2,660,maxside,tre,MinD,True,360,357,0.8403
ZDF2,660,maxside,tre,MaxD,False,362,357,1.4006
ZDF2,660,maxside,tre,MaxD,True,362,357,1.4006
ZDF2,660,maxside,nre,LM,False,359,357,0.5602
ZDF2,660,maxside,nre,LM,True,359,357,0.5602
ZDF2,660,maxside,nre,RM,False,360,357,0.8403
ZDF2,660,maxside,nre,RM,True,360,357,0.8403
ZDF2,660,maxside,nre,TN,False,359,357,0.5602
ZDF2,660,maxside,nre,TN,True,359,357,0.5602
ZDF2,660,maxside,nre,SN,False,358,357,0.2801
ZDF2,660,maxside,nre,SN,True,358,357,0.2801
ZDF2,660,maxside,nre,MinD,False,358,357,0.2801
ZDF2,660,maxside,nre,MinD,True,358,357,0.2801
ZDF2,660,maxside,nre,MaxD,False,359,357,0.5602
ZDF2,660,maxside,nre,MaxD,True,359,357,0.5602
ZDF2,660,maxside,fitness-number,LM,False,359,357,0.5602
ZDF2,660,maxside,fitness-number,LM,True,359,357,0.5602
ZDF2,660,maxside,fitness-number,RM,False,359,357,0.5602
ZDF2,660,maxside,fitness-number,RM,True,359,357,0.5602
ZDF2,660,maxside,fitness-number,TN,False,359,357,0.5602
ZDF2,660,maxside,fitness-number,TN,True,359,357,0.5602
ZDF2,660,maxside,fitness-number,SN,False,359,357,0.5602
ZDF2,660,maxside,fitness-number,SN,True,359,357,0.5602
ZDF2,660,maxside,fitness-number,MinD,False,359,357,0.5602
ZDF2,660,maxside,fitness-number,MinD,True,359,357,0.5602
ZDF2,660,maxside,fitness-number,MaxD,False,359,357,0.5602
ZDF2,660,maxside,fitness-number,MaxD,True,359,357,0.5602
ZDF2,660,maxside,max-area,LM,False,368,357,3.0812
ZDF2,660,maxside,max-area,LM,True,368,357,3.0812
ZDF2,660,maxside,max-area,RM,False,365,357,2.2409
ZDF2,660,maxside,max-area,RM,True,365,357,2.2409
ZDF2,660,maxside,max-area,TN,False,366,357,2.5210
ZDF2,660,maxside,max-area,TN,True,366,357,2.5210
ZDF2,660,maxside,max-area,SN,False,367,357,2.8011
ZDF2,660,maxside,max-area,SN,True,367,357,2.8011
ZDF2,660,maxside,max-area,MinD,False,369,357,3.3613
ZDF2,660,maxside,max-area,MinD,True,369,357,3.3613
ZDF2,660,maxside,max-area,MaxD,False,368,357,3.0812
ZDF2,660,maxside,max-area,MaxD,True,368,357,3.0812
ZDF2,660,diagonal,widest-fit,LM,False,388,357,8.6835
ZDF2,660,diagonal,widest-fit,LM,True,388,357,8.6835
ZDF2,660,diagonal,widest-fit,RM,False,384,357,7.5630
ZDF2,660,diagonal,widest-fit,RM,True,384,357,7.5630
ZDF2,660,diagonal,widest-fit,TN,False,363,357,1.6807
ZDF2,660,diagonal,widest-fit,TN,True,363,357,1.6807
ZDF2,660,diagonal,widest-fit,SN,False,366,357,2.5210
ZDF2,660,diagonal,widest-fit,SN,True,366,357,2.5210
ZDF2,660,diagonal,widest-fit,MinD,False,393,357,10.0840
ZDF2,660,diagonal,widest-fit,MinD,True,393,357,10.0840
ZDF2,660,diagonal,widest-fit,MaxD,False,364,357,1.9608
ZDF2,660,diagonal,widest-fit,MaxD,True,364,357,1.9608
ZDF2,660,diagonal,first-fit,LM,False,368,357,3.0812
ZDF2,660,diagonal,first-fit,LM,True,368,357,3.0812
ZDF2,660,diagonal,first-fit,RM,False,377,357,5.6022
ZDF2,660,diagonal,first-fit,RM,True,377,357,5.6022
ZDF2,660,diagonal,first-fit,TN,False,365,357,2.2409
ZDF2,660,diagonal,first-fit,TN,True,365,357,2.2409
ZDF2,660,diagonal,first-fit,SN,False,395,357,10.6443
ZDF2,660,diagonal,first-fit,SN,True,387,357,8.4034
ZDF2,660,diagonal,first-fit,MinD,False,378,357,5.8824
ZDF2,660,diagonal,first-fit,MinD,True,378,357,5.8824
ZDF2,660,diagonal,first-fit,MaxD,False,375,357,5.0420
ZDF2,660,diagonal,first-fit,MaxD,True,375,357,5.0420
ZDF2,660,diagonal,tre,LM,False,359,357,0.5602
ZDF2,660,diagonal,tre,LM,True,359,357,0.5602
ZDF2,660,diagonal,tre,RM,False,360,357,0.8403
ZDF2,660,diagonal,tre,RM,True,360,357,0.8403
ZDF2,660,diagonal,tre,TN,False,359,357,0.5602
ZDF2,660,diagonal,tre,TN,True,359,357,0.5602
ZDF2,660,diagonal,tre,SN,False,361,357,1.1204
ZDF2,660,diagonal,tre,SN,True,361,357,1.1204
ZDF2,660,diagonal,tre,MinD,False,360,357,0.8403
ZDF2,660,diagonal,tre,MinD,True,360,357,0.8403
ZDF2,660,diagonal,tre,MaxD,False,360,357,0.8403
ZDF2,660,diagonal,tre,MaxD,True,360,357,0.8403
ZDF2,660,diagonal,nre,LM,False,358,357,0.2801
ZDF2,660,diagonal,nre,LM,True,358,357,0.2801
ZDF2,660,diagonal,nre,RM,False,358,357,0.2801
ZDF2,660,diagonal,nre,RM,True,358,357,0.2801
ZDF2,660,diagonal,nre,TN,False,358,357,0.2801
ZDF2,660,diagonal,nre,TN,True,358,357,0.2801
ZDF2,660,diagonal,nre,SN,False,358,357,0.2801
ZDF2,660,diagonal,nre,SN,True,358,357,0.2801
ZDF2,660,diagonal,nre,MinD,False,359,357,0.5602
ZDF2,660,diagonal,nre,MinD,True,359,357,0.5602
ZDF2,660,diagonal,nre,MaxD,False,359,357,0.5602
ZDF2,660,diagonal,nre,MaxD,True,359,357,0.5602
ZDF2,660,diagonal,fitness-number,LM,False,358,357,0.2801
ZDF2,660,diagonal,fitness-number,LM,True,358,357,0.2801
ZDF2,660,diagonal,fitness-number,RM,False,358,357,0.2801
ZDF2,660,diagonal,fitness-number,RM,True,358,357,0.2801
ZDF2,660,diagonal,fitness-number,TN,False,358,357,0.2801
ZDF2,660,diagonal,fitness-number,TN,True,358,357,0.2801
ZDF2,660,diagonal,fitness-number,SN,False,358,357,0.2801
ZDF2,660,diagonal,fitness-number,SN,True,358,357,0.2801
ZDF2,660,diagonal,fitness-number,MinD,False,358,357,0.2801
ZDF2,660,diagonal,fitness-number,MinD,True,358,357,0.2801
ZDF2,660,diagonal,fitness-number,MaxD,False,358,357,0.2801
ZDF2,660,diagonal,fitness-number,MaxD,True,358,357,0.2801
ZDF2,660,diagonal,max-area,LM,False,366,357,2.5210
ZDF2,660,diagonal,max-area,LM,True,366,357,2.5210
ZDF2,660,diagonal,max-area,RM,False,366,357,2.5210
ZDF2,660,diagonal,max-area,RM,True,366,357,2.5210
ZDF2,660,diagonal,max-area,TN,False,365,357,2.2409
ZDF2,660,diagonal,max-area,TN,True,365,357,2.2409
ZDF2,660,diagonal,max-area,SN,False,369,357,3.3613
ZDF2,660,diagonal,max-area,SN,True,369,357,3.3613
ZDF2,660,diagonal,max-area,MinD,False,364,357,1.9608
ZDF2,660,diagonal,max-area,MinD,True,364,357,1.9608
ZDF2,660,diagonal,max-area,MaxD,False,367,357,2.8011
ZDF2,660,diagonal,max-area,MaxD,True,367,357,2.8011
ZDF3,740,width,widest-fit,LM,False,393,384,2.3438
ZDF3,740,width,widest-fit,LM,True,393,384,2.3438
ZDF3,740,width,widest-fit,RM,False,392,384,2.0833
ZDF3,740,width,widest-fit,RM,True,392,384,2.0833
ZDF3,740,width,widest-fit,TN,False,389,384,1.3021
ZDF3,740,width,widest-fit,TN,True,389,384,1.3021
ZDF3,740,width,widest-fit,SN,False,408,384,6.2500
ZDF3,740,width,widest-fit,SN,True,408,384,6.2500
ZDF3,740,width,widest-fit,MinD,False,395,384,2.8646
ZDF3,740,width,widest-fit,MinD,True,395,384,2.8646
ZDF3,740,width,widest-fit,MaxD,False,390,384,1.5625
ZDF3,740,width,widest-fit,MaxD,True,390,384,1.5625
ZDF3,740,width,first-fit,LM,False,390,384,1.5625
ZDF3,740,width,first-fit,LM,True,390,384,1.5625
ZDF3,740,width,first-fit,RM,False,390,384,1.5625
ZDF3,740,width,first-fit,RM,True,390,384,1.5625
ZDF3,740,width,first-fit,TN,False,388,384,1.0417
ZDF3,740,width,first-fit,TN,True,388,384,1.0417
ZDF3,740,width,first-fit,SN,False,393,384,2.3438
ZDF3,740,width,first-fit,SN,True,393,384,2.3438
ZDF3,740,width,first-fit,MinD,False,388,384,1.0417
ZDF3,740,width,first-fit,MinD,True,388,384,1.0417
ZDF3,740,width,first-fit,MaxD,False,395,384,2.8646
ZDF3,740,width,first-fit,MaxD,True,395,384,2.8646
ZDF3,740,width,tre,LM,False,387,384,0.7812
ZDF3,740,width,tre,LM,True,387,384,0.7812
ZDF3,740,width,tre,RM,False,389,384,1.3021
ZDF3,740,width,tre,RM,True,389,384,1.3021
ZDF3,740,width,tre,TN,False,387,384,0.7812
ZDF3,740,width,tre,TN,True,387,384,0.7812
ZDF3,740,width,tre,SN,False,387,384,0.7812
ZDF3,740,width,tre,SN,True,387,384,0.7812
ZDF3,740,width,tre,MinD,False,387,384,0.7812
ZDF3,740,width,tre,MinD,True,387,384,0.7812
ZDF3,740,width,tre,MaxD,False,389,384,1.3021
ZDF3,740,width,tre,MaxD,True,389,384,1.3021
ZDF3,740,width,nre,LM,False,384,384,0.0000
ZDF3,740,width,nre,LM,True,384,384,0.0000
ZDF3,740,width,nre,RM,False,385,384,0.2604
ZDF3,740,width,nre,RM,True,385,384,0.2604
ZDF3,740,width,nre,TN,False,386,384,0.5208
ZDF3,740,width,nre,TN,True,386,384,0.5208
ZDF3,740,width,nre,SN,False,384,384,0.0000
ZDF3,740,width,nre,SN,True,384,384,0.0000
ZDF3,740,width,nre,MinD,False,386,384,0.5208
ZDF3,740,width,nre,MinD,True,386,384,0.5208
ZDF3,740,width,nre,MaxD,False,385,384,0.2604
ZDF3,740,width,nre,MaxD,True,385,384,0.2604
ZDF3,740,width,fitness-number,LM,False,385,384,0.2604
ZDF3,740,width,fitness-number,LM,True,385,384,0.2604
ZDF3,740,width,fitness-number,RM,False,385,384,0.2604
ZDF3,740,width,fitness-number,RM,True,385,384,0.2604
ZDF3,740,width,fitness-number,TN,False,385,384,0.2604
ZDF3,740,width,fitness-number,TN,True,385,384,0.2604
ZDF3,740,width,fitness-number,SN,False,385,384,0.2604
ZDF3,740,width,fitness-number,SN,True,385,384,0.2604
ZDF3,740,width,fitness-number,MinD,False,385,384,0.2604
ZDF3,740,width,fitness-number,MinD,True,385,384,0.2604
ZDF3,740,width,fitness-number,MaxD,False,385,384,0.2604
